#,Title,Notes,Tags,Text Overlay,Duration,Date,Pitcher,Hitter,Inning,Score,Runners On Base,Outs,Count,Pitch Result,Pitch Type,Velocity (MPH),BIP Type,BIP Result,Non-BIP Result
1,"Yoder, J. VS Hannon, K.",Georgetown University vs Penn State University,,,00:00:05.4,,"Yoder, J.","Hannon, K.",B4,0-5,1B,2,0-0,Ball,Fastball,86,,,,
2,"Yoder, J. VS Hannon, K.",Georgetown University vs Penn State University,,,00:00:05.2,,"Yoder, J.","Hannon, K.",B4,0-5,1B,2,1-0,Strike Taken,Fastball,86,,,,
3,"Yoder, J. VS Hannon, K.",Georgetown University vs Penn State University,,,00:00:06.6,,"Yoder, J.","Hannon, K.",B4,0-5,1B,2,1-1,Foul,Changeup,81,,,,
4,"Yoder, J. VS Hannon, K.",Georgetown University vs Penn State University,,,00:00:05.4,,"Yoder, J.","Hannon, K.",B4,0-5,1B,2,1-2,Strike Swinging,Changeup,81,,,Strikeout,
5,"Yoder, J. VS Piacentino, J.",Georgetown University vs Penn State University,,,00:00:05.2,,"Yoder, J.","Piacentino, J.",B5,0-5, - ,0,0-0,Strike Taken,Fastball,86,,,,
6,"Yoder, J. VS Piacentino, J.",Georgetown University vs Penn State University,,,00:00:05.2,,"Yoder, J.","Piacentino, J.",B5,0-5, - ,0,0-1,Ball,Changeup,82,,,,
7,"Yoder, J. VS Piacentino, J.",Georgetown University vs Penn State University,,,00:00:05.1,,"Yoder, J.","Piacentino, J.",B5,0-5, - ,0,1-1,Ball,Changeup,82,,,,
8,"Yoder, J. VS Piacentino, J.",Georgetown University vs Penn State University,,,00:00:09.7,,"Yoder, J.","Piacentino, J.",B5,0-5, - ,0,2-1,BIP,Fastball,86,Line Drive,Lineout,,
9,"Yoder, J. VS Marsh, B.",Georgetown University vs Penn State University,,,00:00:05.1,,"Yoder, J.","Marsh, B.",B5,0-5, - ,1,0-0,Strike Taken,Fastball,87,,,,
10,"Yoder, J. VS Marsh, B.",Georgetown University vs Penn State University,,,00:00:05.2,,"Yoder, J.","Marsh, B.",B5,0-5, - ,1,0-1,Strike Swinging,Changeup,82,,,,
11,"Yoder, J. VS Marsh, B.",Georgetown University vs Penn State University,,,00:00:05.2,,"Yoder, J.","Marsh, B.",B5,0-5, - ,1,0-2,Ball,Changeup,82,,,,
12,"Yoder, J. VS Marsh, B.",Georgetown University vs Penn State University,,,00:00:06.3,,"Yoder, J.","Marsh, B.",B5,0-5, - ,1,1-2,Foul,Fastball,88,,,,
13,"Yoder, J. VS Marsh, B.",Georgetown University vs Penn State University,,,00:00:08.9,,"Yoder, J.","Marsh, B.",B5,0-5, - ,1,1-2,BIP,Changeup,82,Ground Ball,Groundout,,
