outing_id,number,title,notes,tags,text_overlay,duration,date,pitcher,hitter,inning,Away Score,Home Score,runners_on_base,outs,balls,strikes,pitch_result,pitch_type,velocity_mph,bip_type,bip_result,non_bip_result,na,top_or_bottom_letter,top_of_frame,inning_num,Away Team,Home Team,pitcherteam_score,pa_id,batting_order
8,1031,"Leckszas, K. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:06.2,,"Leckszas, K.","Gelof, J.",B1,0,0, - ,2,3,2,Foul,Fastball,89,"","",,,B,0,1,Georgetown University,University of Virginia,0,3,3
8,1032,"Leckszas, K. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:14.9,,"Leckszas, K.","Gelof, J.",B1,0,0, - ,2,3,2,BIP,Slider,77,Fly Ball,Home Run,,,B,0,1,Georgetown University,University of Virginia,0,3,3
8,1033,"Leckszas, K. VS Teel, K.",Georgetown University vs University of Virginia,,,00:00:04.8,,"Leckszas, K.","Teel, K.",B1,0,1, - ,2,0,0,Ball,Fastball,89,"","",,,B,0,1,Georgetown University,University of Virginia,0,4,4
8,1034,"Leckszas, K. VS Teel, K.",Georgetown University vs University of Virginia,,,00:00:12.0,,"Leckszas, K.","Teel, K.",B1,0,1, - ,2,1,0,BIP,Fastball,86,Popup,Popout,,,B,0,1,Georgetown University,University of Virginia,0,4,4
8,1035,"Leckszas, K. VS Anderson, E.",Georgetown University vs University of Virginia,,,00:00:04.9,,"Leckszas, K.","Anderson, E.",B2,1,1, - ,0,0,0,Ball,Fastball,87,"","",,,B,0,2,Georgetown University,University of Virginia,1,5,5
8,1036,"Leckszas, K. VS Anderson, E.",Georgetown University vs University of Virginia,,,00:00:04.7,,"Leckszas, K.","Anderson, E.",B2,1,1, - ,0,1,0,Ball,Fastball,85,"","",,,B,0,2,Georgetown University,University of Virginia,1,5,5
8,1037,"Leckszas, K. VS Anderson, E.",Georgetown University vs University of Virginia,,,00:00:04.9,,"Leckszas, K.","Anderson, E.",B2,1,1, - ,0,2,0,Ball,Slider,77,"","",,,B,0,2,Georgetown University,University of Virginia,1,5,5
8,1038,"Leckszas, K. VS Anderson, E.",Georgetown University vs University of Virginia,,,00:00:04.9,,"Leckszas, K.","Anderson, E.",B2,1,1, - ,0,3,0,Strike Taken,Fastball,85,"","",,,B,0,2,Georgetown University,University of Virginia,1,5,5
8,1039,"Leckszas, K. VS Anderson, E.",Georgetown University vs University of Virginia,,,00:00:11.1,,"Leckszas, K.","Anderson, E.",B2,1,1, - ,0,3,1,BIP,Fastball,87,Line Drive,Single,,,B,0,2,Georgetown University,University of Virginia,1,5,5
8,1040,"Leckszas, K. VS Saucke, C.",Georgetown University vs University of Virginia,,,00:00:05.5,,"Leckszas, K.","Saucke, C.",B2,1,1,1B,0,0,0,Ball,Slider,78,"","",,,B,0,2,Georgetown University,University of Virginia,1,6,6
8,1041,"Leckszas, K. VS Saucke, C.",Georgetown University vs University of Virginia,,,00:00:04.9,,"Leckszas, K.","Saucke, C.",B2,1,1,1B,0,1,0,Ball,Fastball,85,"","",,,B,0,2,Georgetown University,University of Virginia,1,6,6
8,1042,"Leckszas, K. VS Saucke, C.",Georgetown University vs University of Virginia,,,00:00:05.1,,"Leckszas, K.","Saucke, C.",B2,1,1,1B,0,2,0,Strike Taken,Fastball,86,"","",,,B,0,2,Georgetown University,University of Virginia,1,6,6
8,1043,"Leckszas, K. VS Saucke, C.",Georgetown University vs University of Virginia,,,00:00:04.9,,"Leckszas, K.","Saucke, C.",B2,1,1,1B,0,2,1,Ball,Fastball,88,"","",,,B,0,2,Georgetown University,University of Virginia,1,6,6
8,1044,"Leckszas, K. VS Saucke, C.",Georgetown University vs University of Virginia,,,00:00:05.2,,"Leckszas, K.","Saucke, C.",B2,1,1,1B,0,3,1,Ball,Fastball,87,"","",Walk,,B,0,2,Georgetown University,University of Virginia,1,6,6
8,1045,"Leckszas, K. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:05.8,,"Leckszas, K.","Stephan, A.",B2,1,1,1B-2B,0,0,0,Foul Bunt,Fastball,87,"","",,,B,0,2,Georgetown University,University of Virginia,1,7,7
8,1046,"Leckszas, K. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:05.8,,"Leckszas, K.","Stephan, A.",B2,1,1,1B-2B,0,0,1,Ball,Fastball,86,"","",,,B,0,2,Georgetown University,University of Virginia,1,7,7
8,1047,"Leckszas, K. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:05.3,,"Leckszas, K.","Stephan, A.",B2,1,1,1B-2B,0,1,1,Ball,Fastball,85,"","",,,B,0,2,Georgetown University,University of Virginia,1,7,7
8,1048,"Leckszas, K. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:05.7,,"Leckszas, K.","Stephan, A.",B2,1,1,1B-2B,0,2,1,Ball,Fastball,85,"","",,,B,0,2,Georgetown University,University of Virginia,1,7,7
8,1049,"Leckszas, K. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:06.6,,"Leckszas, K.","Stephan, A.",B2,1,1,1B-2B,0,3,1,Foul,Fastball,85,"","",,,B,0,2,Georgetown University,University of Virginia,1,7,7
8,1050,"Leckszas, K. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:05.6,,"Leckszas, K.","Stephan, A.",B2,1,1,1B-2B,0,3,2,Strike Swinging,Fastball,86,"","",Strikeout,,B,0,2,Georgetown University,University of Virginia,1,7,7
8,1051,"Leckszas, K. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:05.0,,"Leckszas, K.","Didawick, H.",B2,1,1,1B-2B,1,0,0,Strike Taken,Changeup,81,"","",,,B,0,2,Georgetown University,University of Virginia,1,8,8
8,1052,"Leckszas, K. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:11.3,,"Leckszas, K.","Didawick, H.",B2,1,1,1B-2B,1,0,1,BIP,Changeup,82,Ground Ball,Field Error,,,B,0,2,Georgetown University,University of Virginia,1,8,8
8,1053,"Leckszas, K. VS Rubin, J.",Georgetown University vs University of Virginia,,,00:00:05.7,,"Leckszas, K.","Rubin, J.",B2,1,1,1B-2B-3B,1,0,0,Foul,Fastball,86,"","",,,B,0,2,Georgetown University,University of Virginia,1,9,9
8,1054,"Leckszas, K. VS Rubin, J.",Georgetown University vs University of Virginia,,,00:00:05.1,,"Leckszas, K.","Rubin, J.",B2,1,1,1B-2B-3B,1,0,1,Strike Taken,Slider,79,"","",,,B,0,2,Georgetown University,University of Virginia,1,9,9
8,1055,"Leckszas, K. VS Rubin, J.",Georgetown University vs University of Virginia,,,00:00:05.2,,"Leckszas, K.","Rubin, J.",B2,1,1,1B-2B-3B,1,0,2,Foul,Curveball,75,"","",,,B,0,2,Georgetown University,University of Virginia,1,9,9
8,1056,"Leckszas, K. VS Rubin, J.",Georgetown University vs University of Virginia,,,00:00:06.9,,"Leckszas, K.","Rubin, J.",B2,1,1,1B-2B-3B,1,0,2,Ball,Curveball,75,"","",Hit By Pitch,,B,0,2,Georgetown University,University of Virginia,1,9,9
8,1057,"Leckszas, K. VS O'ferrall, G.",Georgetown University vs University of Virginia,,,00:00:05.1,,"Leckszas, K.","O'ferrall, G.",B2,1,2,1B-2B-3B,1,0,0,Ball,Fastball,86,"","",,,B,0,2,Georgetown University,University of Virginia,1,10,1
8,1058,"Leckszas, K. VS O'ferrall, G.",Georgetown University vs University of Virginia,,,00:00:04.9,,"Leckszas, K.","O'ferrall, G.",B2,1,2,1B-2B-3B,1,1,0,Ball,Fastball,87,"","",,,B,0,2,Georgetown University,University of Virginia,1,10,1
8,1059,"Leckszas, K. VS O'ferrall, G.",Georgetown University vs University of Virginia,,,00:00:05.0,,"Leckszas, K.","O'ferrall, G.",B2,1,2,1B-2B-3B,1,2,0,Strike Taken,Fastball,85,"","",,,B,0,2,Georgetown University,University of Virginia,1,10,1
8,1060,"Leckszas, K. VS O'ferrall, G.",Georgetown University vs University of Virginia,,,00:00:04.9,,"Leckszas, K.","O'ferrall, G.",B2,1,2,1B-2B-3B,1,2,1,Ball,Fastball,86,"","",,,B,0,2,Georgetown University,University of Virginia,1,10,1
8,1061,"Leckszas, K. VS O'ferrall, G.",Georgetown University vs University of Virginia,,,00:00:09.6,,"Leckszas, K.","O'ferrall, G.",B2,1,2,1B-2B-3B,1,3,1,BIP,Fastball,86,Ground Ball,Grounded Into Double Play,,,B,0,2,Georgetown University,University of Virginia,1,10,1
8,1062,"Leckszas, K. VS O'donnell, E.",Georgetown University vs University of Virginia,,,00:00:06.9,,"Leckszas, K.","O'donnell, E.",B3,1,2, - ,0,0,0,Foul,Slider,76,"","",,,B,0,3,Georgetown University,University of Virginia,1,11,2
8,1063,"Leckszas, K. VS O'donnell, E.",Georgetown University vs University of Virginia,,,00:00:05.1,,"Leckszas, K.","O'donnell, E.",B3,1,2, - ,0,0,1,Strike Taken,Changeup,81,"","",,,B,0,3,Georgetown University,University of Virginia,1,11,2
8,1064,"Leckszas, K. VS O'donnell, E.",Georgetown University vs University of Virginia,,,00:00:05.7,,"Leckszas, K.","O'donnell, E.",B3,1,2, - ,0,0,2,Strike Swinging,Fastball,85,"","",Strikeout,,B,0,3,Georgetown University,University of Virginia,1,11,2
8,1065,"Leckszas, K. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:04.9,,"Leckszas, K.","Gelof, J.",B3,1,2, - ,1,0,0,Ball,Slider,76,"","",,,B,0,3,Georgetown University,University of Virginia,1,12,3
8,1066,"Leckszas, K. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:05.2,,"Leckszas, K.","Gelof, J.",B3,1,2, - ,1,1,0,Strike Taken,Slider,75,"","",,,B,0,3,Georgetown University,University of Virginia,1,12,3
8,1067,"Leckszas, K. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:05.0,,"Leckszas, K.","Gelof, J.",B3,1,2, - ,1,1,1,Ball,Changeup,80,"","",,,B,0,3,Georgetown University,University of Virginia,1,12,3
8,1068,"Leckszas, K. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:05.0,,"Leckszas, K.","Gelof, J.",B3,1,2, - ,1,2,1,Ball,Fastball,85,"","",,,B,0,3,Georgetown University,University of Virginia,1,12,3
8,1069,"Leckszas, K. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:13.8,,"Leckszas, K.","Gelof, J.",B3,1,2, - ,1,3,1,BIP,Fastball,87,Fly Ball,Flyout,,,B,0,3,Georgetown University,University of Virginia,1,12,3
8,1070,"Leckszas, K. VS Teel, K.",Georgetown University vs University of Virginia,,,00:00:04.8,,"Leckszas, K.","Teel, K.",B3,1,2, - ,2,0,0,Ball,Changeup,81,"","",,,B,0,3,Georgetown University,University of Virginia,1,13,4
8,1071,"Leckszas, K. VS Teel, K.",Georgetown University vs University of Virginia,,,00:00:12.8,,"Leckszas, K.","Teel, K.",B3,1,2, - ,2,1,0,BIP,Fastball,86,Fly Ball,Home Run,,,B,0,3,Georgetown University,University of Virginia,1,13,4
8,1072,"Leckszas, K. VS Anderson, E.",Georgetown University vs University of Virginia,,,00:00:11.3,,"Leckszas, K.","Anderson, E.",B3,1,3, - ,2,0,0,BIP,Fastball,87,Fly Ball,Flyout,,,B,0,3,Georgetown University,University of Virginia,1,14,5
8,1073,"Catlett, E. VS Saucke, C.",Georgetown University vs University of Virginia,,,00:00:07.4,,"Catlett, E.","Saucke, C.",B4,1,3, - ,0,0,0,BIP,Fastball,92,Ground Ball,Groundout,,,B,0,4,Georgetown University,University of Virginia,1,15,6
8,1074,"Catlett, E. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:04.9,,"Catlett, E.","Stephan, A.",B4,1,3, - ,1,0,0,Strike Taken,Fastball,92,"","",,,B,0,4,Georgetown University,University of Virginia,1,16,7
8,1075,"Catlett, E. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:04.6,,"Catlett, E.","Stephan, A.",B4,1,3, - ,1,0,1,Ball,Fastball,93,"","",,,B,0,4,Georgetown University,University of Virginia,1,16,7
8,1076,"Catlett, E. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:05.4,,"Catlett, E.","Stephan, A.",B4,1,3, - ,1,1,1,Strike Swinging,Fastball,93,"","",,,B,0,4,Georgetown University,University of Virginia,1,16,7
8,1077,"Catlett, E. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:04.6,,"Catlett, E.","Stephan, A.",B4,1,3, - ,1,1,2,Ball,Fastball,93,"","",,,B,0,4,Georgetown University,University of Virginia,1,16,7
8,1078,"Catlett, E. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:04.8,,"Catlett, E.","Stephan, A.",B4,1,3, - ,1,2,2,Ball,Slider,81,"","",,,B,0,4,Georgetown University,University of Virginia,1,16,7
8,1079,"Catlett, E. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:05.4,,"Catlett, E.","Stephan, A.",B4,1,3, - ,1,3,2,Foul,Fastball,93,"","",,,B,0,4,Georgetown University,University of Virginia,1,16,7
8,1080,"Catlett, E. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:06.1,,"Catlett, E.","Stephan, A.",B4,1,3, - ,1,3,2,Foul,Slider,82,"","",,,B,0,4,Georgetown University,University of Virginia,1,16,7
8,1081,"Catlett, E. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:05.0,,"Catlett, E.","Stephan, A.",B4,1,3, - ,1,3,2,Ball,Fastball,92,"","",Walk,,B,0,4,Georgetown University,University of Virginia,1,16,7
8,1082,"Catlett, E. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:04.6,,"Catlett, E.","Didawick, H.",B4,1,3,1B,1,0,0,Ball,Fastball,91,"","",,,B,0,4,Georgetown University,University of Virginia,1,17,8
8,1083,"Catlett, E. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:05.4,,"Catlett, E.","Didawick, H.",B4,1,3,1B,1,1,0,Foul,Fastball,91,"","",,,B,0,4,Georgetown University,University of Virginia,1,17,8
8,1084,"Catlett, E. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:04.9,,"Catlett, E.","Didawick, H.",B4,1,3,1B,1,1,1,Ball,Slider,78,"","",,,B,0,4,Georgetown University,University of Virginia,1,17,8
8,1085,"Catlett, E. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:05.6,,"Catlett, E.","Didawick, H.",B4,1,3,1B,1,2,1,Strike Swinging,Fastball,91,"","",,,B,0,4,Georgetown University,University of Virginia,1,17,8
8,1086,"Catlett, E. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:05.9,,"Catlett, E.","Didawick, H.",B4,1,3,1B,1,2,2,Foul,Fastball,92,"","",,,B,0,4,Georgetown University,University of Virginia,1,17,8
8,1087,"Catlett, E. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:05.8,,"Catlett, E.","Didawick, H.",B4,1,3,1B,1,2,2,Ball,Slider,80,"","",,,B,0,4,Georgetown University,University of Virginia,1,17,8
8,1088,"Catlett, E. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:05.7,,"Catlett, E.","Didawick, H.",B4,1,3,2B,1,3,2,Foul,Fastball,92,"","",,,B,0,4,Georgetown University,University of Virginia,1,17,8
8,1089,"Catlett, E. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:05.3,,"Catlett, E.","Didawick, H.",B4,1,3,2B,1,3,2,Ball,Fastball,92,"","",Walk,,B,0,4,Georgetown University,University of Virginia,1,17,8
8,1090,"Catlett, E. VS Rubin, J.",Georgetown University vs University of Virginia,,,00:00:04.8,,"Catlett, E.","Rubin, J.",B4,1,3,1B-2B,1,0,0,Ball,Fastball,92,"","",,,B,0,4,Georgetown University,University of Virginia,1,18,9
8,1091,"Catlett, E. VS Rubin, J.",Georgetown University vs University of Virginia,,,00:00:04.8,,"Catlett, E.","Rubin, J.",B4,1,3,1B-2B,1,1,0,Ball,Fastball,91,"","",,,B,0,4,Georgetown University,University of Virginia,1,18,9
8,1092,"Catlett, E. VS Rubin, J.",Georgetown University vs University of Virginia,,,00:00:08.9,,"Catlett, E.","Rubin, J.",B4,1,3,1B-2B,1,2,0,Ball,Slider,80,"","",Intentional Walk,,B,0,4,Georgetown University,University of Virginia,1,18,9
8,1093,"Garner, C. VS O'ferrall, G.",Georgetown University vs University of Virginia,,,00:00:16.3,,"Garner, C.","O'ferrall, G.",B4,1,3,1B,1,0,0,BIP,Cutter,84,Line Drive,Double,,,B,0,4,Georgetown University,University of Virginia,1,19,1
8,1094,"Garner, C. VS O'donnell, E.",Georgetown University vs University of Virginia,,,00:00:05.4,,"Garner, C.","O'donnell, E.",B4,1,3,2B-3B,1,0,0,Strike Swinging,Slider,84,"","",,,B,0,4,Georgetown University,University of Virginia,1,20,2
8,1095,"Garner, C. VS O'donnell, E.",Georgetown University vs University of Virginia,,,00:00:06.2,,"Garner, C.","O'donnell, E.",B4,1,3,2B-3B,1,0,1,Foul,Slider,84,"","",,,B,0,4,Georgetown University,University of Virginia,1,20,2
8,1096,"Garner, C. VS O'donnell, E.",Georgetown University vs University of Virginia,,,00:00:08.7,,"Garner, C.","O'donnell, E.",B4,1,3,2B-3B,1,0,2,Strike Swinging,Changeup,84,"","",Strikeout,,B,0,4,Georgetown University,University of Virginia,1,20,2
8,1097,"Garner, C. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:06.6,,"Garner, C.","Gelof, J.",B4,1,3,2B-3B,2,0,0,Foul,Cutter,85,"","",,,B,0,4,Georgetown University,University of Virginia,1,21,3
8,1098,"Garner, C. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:09.1,,"Garner, C.","Gelof, J.",B4,1,3,2B-3B,2,0,1,BIP,Cutter,84,Ground Ball,Groundout,,,B,0,4,Georgetown University,University of Virginia,1,21,3
8,1099,"Garner, C. VS Teel, K.",Georgetown University vs University of Virginia,,,00:00:05.0,,"Garner, C.","Teel, K.",B5,1,3, - ,0,0,0,Ball,Cutter,84,"","",,,B,0,5,Georgetown University,University of Virginia,1,22,4
8,1100,"Garner, C. VS Teel, K.",Georgetown University vs University of Virginia,,,00:00:08.6,,"Garner, C.","Teel, K.",B5,1,3, - ,0,1,0,BIP,Cutter,84,Ground Ball,Groundout,,,B,0,5,Georgetown University,University of Virginia,1,22,4
8,1101,"Garner, C. VS Anderson, E.",Georgetown University vs University of Virginia,,,00:00:05.1,,"Garner, C.","Anderson, E.",B5,1,3, - ,1,0,0,Ball,Fastball,90,"","",,,B,0,5,Georgetown University,University of Virginia,1,23,5
8,1102,"Garner, C. VS Anderson, E.",Georgetown University vs University of Virginia,,,00:00:04.8,,"Garner, C.","Anderson, E.",B5,1,3, - ,1,1,0,Ball,Changeup,83,"","",,,B,0,5,Georgetown University,University of Virginia,1,23,5
8,1103,"Garner, C. VS Anderson, E.",Georgetown University vs University of Virginia,,,00:00:05.0,,"Garner, C.","Anderson, E.",B5,1,3, - ,1,2,0,Strike Taken,Cutter,84,"","",,,B,0,5,Georgetown University,University of Virginia,1,23,5
8,1104,"Garner, C. VS Anderson, E.",Georgetown University vs University of Virginia,,,00:00:05.1,,"Garner, C.","Anderson, E.",B5,1,3, - ,1,2,1,Strike Taken,Cutter,83,"","",,,B,0,5,Georgetown University,University of Virginia,1,23,5
8,1105,"Garner, C. VS Anderson, E.",Georgetown University vs University of Virginia,,,00:00:05.8,,"Garner, C.","Anderson, E.",B5,1,3, - ,1,2,2,Strike Swinging,Changeup,84,"","",Strikeout,,B,0,5,Georgetown University,University of Virginia,1,23,5
8,1106,"Garner, C. VS Saucke, C.",Georgetown University vs University of Virginia,,,00:00:05.1,,"Garner, C.","Saucke, C.",B5,1,3, - ,2,0,0,Strike Taken,Cutter,85,"","",,,B,0,5,Georgetown University,University of Virginia,1,24,6
8,1107,"Garner, C. VS Saucke, C.",Georgetown University vs University of Virginia,,,00:00:09.3,,"Garner, C.","Saucke, C.",B5,1,3, - ,2,0,1,BIP,Cutter,84,Ground Ball,Groundout,,,B,0,5,Georgetown University,University of Virginia,1,24,6
8,1108,"Garner, C. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:09.1,,"Garner, C.","Stephan, A.",B6,1,3, - ,0,0,0,BIP,Cutter,84,Ground Ball,Groundout,,,B,0,6,Georgetown University,University of Virginia,1,25,7
8,1109,"Garner, C. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:05.6,,"Garner, C.","Didawick, H.",B6,1,3, - ,1,0,0,Ball,Cutter,84,"","",,,B,0,6,Georgetown University,University of Virginia,1,26,8
8,1110,"Garner, C. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:05.0,,"Garner, C.","Didawick, H.",B6,1,3, - ,1,1,0,Foul,Cutter,83,"","",,,B,0,6,Georgetown University,University of Virginia,1,26,8
8,1111,"Garner, C. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:04.7,,"Garner, C.","Didawick, H.",B6,1,3, - ,1,1,1,Ball,Changeup,82,"","",,,B,0,6,Georgetown University,University of Virginia,1,26,8
8,1112,"Garner, C. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:09.5,,"Garner, C.","Didawick, H.",B6,1,3, - ,1,2,1,BIP,Cutter,82,Ground Ball,Field Error,,,B,0,6,Georgetown University,University of Virginia,1,26,8
8,1113,"Garner, C. VS Rubin, J.",Georgetown University vs University of Virginia,,,00:00:09.8,,"Garner, C.","Rubin, J.",B6,1,3,1B,1,0,0,BIP,Cutter,83,Popup,Popout,,,B,0,6,Georgetown University,University of Virginia,1,27,9
8,1114,"Garner, C. VS O'ferrall, G.",Georgetown University vs University of Virginia,,,00:00:05.2,,"Garner, C.","O'ferrall, G.",B6,1,3,1B,2,0,0,Ball,Slider,79,"","",,,B,0,6,Georgetown University,University of Virginia,1,28,1
8,1115,"Garner, C. VS O'ferrall, G.",Georgetown University vs University of Virginia,,,00:00:07.9,,"Garner, C.","O'ferrall, G.",B6,1,3,1B,2,1,0,Strike Taken,Cutter,82,"","",,,B,0,6,Georgetown University,University of Virginia,1,28,1
8,1116,"Garner, C. VS O'ferrall, G.",Georgetown University vs University of Virginia,,,00:00:15.5,,"Garner, C.","O'ferrall, G.",B6,1,3,2B,2,1,1,BIP,Slider,80,Line Drive,Single,,,B,0,6,Georgetown University,University of Virginia,1,28,1
8,1117,"Garner, C. VS O'donnell, E.",Georgetown University vs University of Virginia,,,00:00:04.8,,"Garner, C.","O'donnell, E.",B6,1,4,2B,2,0,0,Ball,Cutter,83,"","",,,B,0,6,Georgetown University,University of Virginia,1,29,2
8,1118,"Garner, C. VS O'donnell, E.",Georgetown University vs University of Virginia,,,00:00:05.0,,"Garner, C.","O'donnell, E.",B6,1,4,2B,2,1,0,Foul,Cutter,84,"","",,,B,0,6,Georgetown University,University of Virginia,1,29,2
8,1119,"Garner, C. VS O'donnell, E.",Georgetown University vs University of Virginia,,,00:00:05.3,,"Garner, C.","O'donnell, E.",B6,1,4,2B,2,1,1,Foul,Changeup,83,"","",,,B,0,6,Georgetown University,University of Virginia,1,29,2
8,1120,"Garner, C. VS O'donnell, E.",Georgetown University vs University of Virginia,,,00:00:09.7,,"Garner, C.","O'donnell, E.",B6,1,4,2B,2,1,2,BIP,Cutter,82,Popup,Popout,,,B,0,6,Georgetown University,University of Virginia,1,29,2
8,1121,"Yoder, J. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:05.0,,"Yoder, J.","Gelof, J.",B7,3,4, - ,0,0,0,Strike Taken,Fastball,86,"","",,,B,0,7,Georgetown University,University of Virginia,3,30,3
8,1122,"Yoder, J. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:04.7,,"Yoder, J.","Gelof, J.",B7,3,4, - ,0,0,1,Ball,Slider,83,"","",,,B,0,7,Georgetown University,University of Virginia,3,30,3
8,1123,"Yoder, J. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:06.0,,"Yoder, J.","Gelof, J.",B7,3,4, - ,0,1,1,Strike Swinging,Fastball,90,"","",,,B,0,7,Georgetown University,University of Virginia,3,30,3
8,1124,"Yoder, J. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:05.0,,"Yoder, J.","Gelof, J.",B7,3,4, - ,0,1,2,Ball,Changeup,82,"","",,,B,0,7,Georgetown University,University of Virginia,3,30,3
8,1125,"Yoder, J. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:05.7,,"Yoder, J.","Gelof, J.",B7,3,4, - ,0,2,2,Foul,Slider,84,"","",,,B,0,7,Georgetown University,University of Virginia,3,30,3
8,1126,"Yoder, J. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:06.2,,"Yoder, J.","Gelof, J.",B7,3,4, - ,0,2,2,Foul,Fastball,90,"","",,,B,0,7,Georgetown University,University of Virginia,3,30,3
8,1127,"Yoder, J. VS Gelof, J.",Georgetown University vs University of Virginia,,,00:00:09.4,,"Yoder, J.","Gelof, J.",B7,3,4, - ,0,2,2,BIP,Changeup,83,Ground Ball,Groundout,,,B,0,7,Georgetown University,University of Virginia,3,30,3
8,1128,"Yoder, J. VS Teel, K.",Georgetown University vs University of Virginia,,,00:00:05.2,,"Yoder, J.","Teel, K.",B7,3,4, - ,1,0,0,Strike Taken,Changeup,82,"","",,,B,0,7,Georgetown University,University of Virginia,3,31,4
8,1129,"Yoder, J. VS Teel, K.",Georgetown University vs University of Virginia,,,00:00:05.3,,"Yoder, J.","Teel, K.",B7,3,4, - ,1,0,1,Ball,Fastball,91,"","",,,B,0,7,Georgetown University,University of Virginia,3,31,4
8,1130,"Yoder, J. VS Teel, K.",Georgetown University vs University of Virginia,,,00:00:05.1,,"Yoder, J.","Teel, K.",B7,3,4, - ,1,1,1,Strike Taken,Slider,84,"","",,,B,0,7,Georgetown University,University of Virginia,3,31,4
8,1131,"Yoder, J. VS Teel, K.",Georgetown University vs University of Virginia,,,00:00:13.3,,"Yoder, J.","Teel, K.",B7,3,4, - ,1,1,2,BIP,Changeup,83,Fly Ball,Double,,,B,0,7,Georgetown University,University of Virginia,3,31,4
8,1132,"Yoder, J. VS Anderson, E.",Georgetown University vs University of Virginia,,,00:00:09.9,,"Yoder, J.","Anderson, E.",B7,3,4,2B,1,0,0,BIP,Fastball,90,Line Drive,Lineout,,,B,0,7,Georgetown University,University of Virginia,3,32,5
8,1133,"Yoder, J. VS Saucke, C.",Georgetown University vs University of Virginia,,,00:00:09.9,,"Yoder, J.","Saucke, C.",B7,3,4,2B,2,0,0,BIP,Slider,83,Fly Ball,Flyout,,,B,0,7,Georgetown University,University of Virginia,3,33,6
8,1134,"Keough, G. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:04.6,,"Keough, G.","Stephan, A.",B8,3,4, - ,0,0,0,Ball,Fastball,92,"","",,,B,0,8,Georgetown University,University of Virginia,3,34,7
8,1135,"Keough, G. VS Stephan, A.",Georgetown University vs University of Virginia,,,00:00:11.9,,"Keough, G.","Stephan, A.",B8,3,4, - ,0,1,0,BIP,Slider,83,Fly Ball,Flyout,,,B,0,8,Georgetown University,University of Virginia,3,34,7
8,1136,"Keough, G. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:05.5,,"Keough, G.","Didawick, H.",B8,3,4, - ,1,0,0,Strike Swinging,Slider,84,"","",,,B,0,8,Georgetown University,University of Virginia,3,35,8
8,1137,"Keough, G. VS Didawick, H.",Georgetown University vs University of Virginia,,,00:00:06.1,,"Keough, G.","Didawick, H.",B8,3,4, - ,1,0,1,Strike Swinging,Fastball,88,"","",,,B,0,8,Georgetown University,University of Virginia,3,35,8
