outing_id,number,title,notes,tags,text_overlay,duration,date,pitcher,hitter,inning,Away Score,Home Score,runners_on_base,outs,balls,strikes,pitch_result,pitch_type,velocity_mph,bip_type,bip_result,non_bip_result,na,top_or_bottom_letter,top_of_frame,inning_num,Away Team,Home Team,pitcherteam_score,pa_id
1,1,"Bowker, C. VS Demartino, A.",Georgetown University vs UNC Wilmington,,,00:00:04.7,,"Bowker, C.","Demartino, A.",B3,0,5, - ,0,0,0,Ball,Fastball,92,"","",,,B,0,3,Georgetown University,UNC Wilmington,0,1
1,2,"Bowker, C. VS Demartino, A.",Georgetown University vs UNC Wilmington,,,00:00:06.2,,"Bowker, C.","Demartino, A.",B3,0,5, - ,0,1,0,Foul,Fastball,92,"","",,,B,0,3,Georgetown University,UNC Wilmington,0,1
1,3,"Bowker, C. VS Demartino, A.",Georgetown University vs UNC Wilmington,,,00:00:12.4,,"Bowker, C.","Demartino, A.",B3,0,5, - ,0,1,1,BIP,Fastball,92,Fly Ball,Double,,,B,0,3,Georgetown University,UNC Wilmington,0,1
1,4,"Bowker, C. VS Thach, T.",Georgetown University vs UNC Wilmington,,,00:00:05.4,,"Bowker, C.","Thach, T.",B3,0,5,2B,0,0,0,Strike Swinging,Fastball,91,"","",,,B,0,3,Georgetown University,UNC Wilmington,0,2
1,5,"Bowker, C. VS Thach, T.",Georgetown University vs UNC Wilmington,,,00:00:13.3,,"Bowker, C.","Thach, T.",B3,0,5,2B,0,0,1,BIP,Fastball,92,Fly Ball,Flyout,,,B,0,3,Georgetown University,UNC Wilmington,0,2
1,6,"Bowker, C. VS Arendt, B.",Georgetown University vs UNC Wilmington,,,00:00:04.9,,"Bowker, C.","Arendt, B.",B3,0,5,3B,1,0,0,Strike Taken,Slider,77,"","",,,B,0,3,Georgetown University,UNC Wilmington,0,3
1,7,"Bowker, C. VS Arendt, B.",Georgetown University vs UNC Wilmington,,,00:00:05.6,,"Bowker, C.","Arendt, B.",B3,0,5,3B,1,0,1,Foul,Fastball,91,"","",,,B,0,3,Georgetown University,UNC Wilmington,0,3
1,8,"Bowker, C. VS Arendt, B.",Georgetown University vs UNC Wilmington,,,00:00:06.9,,"Bowker, C.","Arendt, B.",B3,0,5,3B,1,0,2,Ball,Slider,77,"","",,,B,0,3,Georgetown University,UNC Wilmington,0,3
1,9,"Bowker, C. VS Arendt, B.",Georgetown University vs UNC Wilmington,,,00:00:05.2,,"Bowker, C.","Arendt, B.",B3,0,5,3B,1,1,2,Foul,Slider,77,"","",,,B,0,3,Georgetown University,UNC Wilmington,0,3
1,10,"Bowker, C. VS Arendt, B.",Georgetown University vs UNC Wilmington,,,00:00:12.3,,"Bowker, C.","Arendt, B.",B3,0,5,3B,1,1,2,BIP,Fastball,91,Fly Ball,Sacrifice Fly,,,B,0,3,Georgetown University,UNC Wilmington,0,3
1,11,"Bowker, C. VS Croom, J.",Georgetown University vs UNC Wilmington,,,00:00:04.8,,"Bowker, C.","Croom, J.",B3,0,6, - ,2,0,0,Strike Taken,Slider,79,"","",,,B,0,3,Georgetown University,UNC Wilmington,0,4
1,12,"Bowker, C. VS Croom, J.",Georgetown University vs UNC Wilmington,,,00:00:05.0,,"Bowker, C.","Croom, J.",B3,0,6, - ,2,0,1,Strike Swinging,Changeup,86,"","",,,B,0,3,Georgetown University,UNC Wilmington,0,4
1,13,"Bowker, C. VS Croom, J.",Georgetown University vs UNC Wilmington,,,00:00:05.2,,"Bowker, C.","Croom, J.",B3,0,6, - ,2,0,2,Ball,Changeup,86,"","",,,B,0,3,Georgetown University,UNC Wilmington,0,4
1,14,"Bowker, C. VS Croom, J.",Georgetown University vs UNC Wilmington,,,00:00:05.6,,"Bowker, C.","Croom, J.",B3,0,6, - ,2,1,2,Foul,Fastball,92,"","",,,B,0,3,Georgetown University,UNC Wilmington,0,4
1,15,"Bowker, C. VS Croom, J.",Georgetown University vs UNC Wilmington,,,00:00:04.9,,"Bowker, C.","Croom, J.",B3,0,6, - ,2,1,2,Strike Swinging,Changeup,85,"","",Strikeout,,B,0,3,Georgetown University,UNC Wilmington,0,4
1,16,"Bowker, C. VS Arendt, J.",Georgetown University vs UNC Wilmington,,,00:00:04.9,,"Bowker, C.","Arendt, J.",B4,0,6, - ,0,0,0,Strike Taken,Slider,76,"","",,,B,0,4,Georgetown University,UNC Wilmington,0,5
1,17,"Bowker, C. VS Arendt, J.",Georgetown University vs UNC Wilmington,,,00:00:05.1,,"Bowker, C.","Arendt, J.",B4,0,6, - ,0,0,1,Strike Swinging,Slider,77,"","",,,B,0,4,Georgetown University,UNC Wilmington,0,5
1,18,"Bowker, C. VS Arendt, J.",Georgetown University vs UNC Wilmington,,,00:00:05.3,,"Bowker, C.","Arendt, J.",B4,0,6, - ,0,0,2,Strike Swinging,Fastball,91,"","",Strikeout,,B,0,4,Georgetown University,UNC Wilmington,0,5
1,19,"Bowker, C. VS Evans, A.",Georgetown University vs UNC Wilmington,,,00:00:05.4,,"Bowker, C.","Evans, A.",B4,0,6, - ,1,0,0,Strike Taken,Slider,77,"","",,,B,0,4,Georgetown University,UNC Wilmington,0,6
1,20,"Bowker, C. VS Evans, A.",Georgetown University vs UNC Wilmington,,,00:00:05.6,,"Bowker, C.","Evans, A.",B4,0,6, - ,1,0,1,Foul,Fastball,92,"","",,,B,0,4,Georgetown University,UNC Wilmington,0,6
