outing_id,number,title,notes,tags,text_overlay,duration,date,pitcher,hitter,inning,Away Score,Home Score,runners_on_base,outs,balls,strikes,pitch_result,pitch_type,velocity_mph,bip_type,bip_result,non_bip_result,top_or_bottom_letter,top_of_frame,inning_num,Away Team,Home Team,pitcherteam_score,pa_id,batting_order
1,850,"Salley, K. VS O'halloran, R.",Butler University vs Georgetown University,,,00:00:05.8,,"Salley, K.","O'halloran, R.",T7,19,5,-,0,0,0,Ball,Fastball,88,"","",,T,1,7,Butler University,Georgetown University,5,1,1
1,851,"Salley, K. VS O'halloran, R.",Butler University vs Georgetown University,,,00:00:11.6,,"Salley, K.","O'halloran, R.",T7,19,5,-,0,1,0,BIP,Fastball,87,Fly Ball,Home Run,,T,1,7,Butler University,Georgetown University,5,1,1
1,852,"Salley, K. VS Wurch, B.",Butler University vs Georgetown University,,,00:00:08.2,,"Salley, K.","Wurch, B.",T7,20,5,-,0,0,0,Foul,Fastball,88,"","",,T,1,7,Butler University,Georgetown University,5,2,2
1,853,"Salley, K. VS Wurch, B.",Butler University vs Georgetown University,,,00:00:09.9,,"Salley, K.","Wurch, B.",T7,20,5,-,0,0,1,BIP,Fastball,86,Ground Ball,Groundout,,T,1,7,Butler University,Georgetown University,5,2,2
1,854,"Salley, K. VS Defries, J.",Butler University vs Georgetown University,,,00:00:05.6,,"Salley, K.","Defries, J.",T7,20,5,-,1,0,0,Strike Taken,Curveball,67,"","",,T,1,7,Butler University,Georgetown University,5,3,3
1,855,"Salley, K. VS Defries, J.",Butler University vs Georgetown University,,,00:00:05.8,,"Salley, K.","Defries, J.",T7,20,5,-,1,0,1,Ball,Fastball,86,"","",,T,1,7,Butler University,Georgetown University,5,3,3
1,856,"Salley, K. VS Defries, J.",Butler University vs Georgetown University,,,00:00:06.3,,"Salley, K.","Defries, J.",T7,20,5,-,1,1,1,Strike Swinging,Slider,79,"","",,T,1,7,Butler University,Georgetown University,5,3,3
1,857,"Salley, K. VS Defries, J.",Butler University vs Georgetown University,,,00:00:08.4,,"Salley, K.","Defries, J.",T7,20,5,-,1,1,2,Foul,Fastball,86,"","",,T,1,7,Butler University,Georgetown University,5,3,3
1,858,"Salley, K. VS Defries, J.",Butler University vs Georgetown University,,,00:00:06.4,,"Salley, K.","Defries, J.",T7,20,5,-,1,1,2,Strike Taken,Slider,76,"","",Strikeout,T,1,7,Butler University,Georgetown University,5,3,3
1,859,"Salley, K. VS Urban, J.",Butler University vs Georgetown University,,,00:00:05.5,,"Salley, K.","Urban, J.",T7,20,5,-,2,0,0,Ball,Changeup,82,"","",,T,1,7,Butler University,Georgetown University,5,4,4
